id,code,name,institution_id/id
edu_career_140660936_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140660936
edu_career_140665984_332045,332045,Administración De Hoteles Y Restaurantes,al_hr_pe.edu_inst_140665984
edu_career_140665984_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140665984
edu_career_140665984_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140665984
edu_career_140665984_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140665984
edu_career_140665984_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140665984
edu_career_140665984_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140665984
edu_career_140665984_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140665984
edu_career_140665984_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140665984
edu_career_140665984_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140665984
edu_career_140665984_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_140665984
edu_career_140669515_342025,342025,Contabilidad,al_hr_pe.edu_inst_140669515
edu_career_140669515_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140669515
edu_career_140669515_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140669515
edu_career_140669515_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140669515
edu_career_140669549_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_140669549
edu_career_140669549_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140669549
edu_career_140669549_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140669549
edu_career_140669549_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140669549
edu_career_140671107_342025,342025,Contabilidad,al_hr_pe.edu_inst_140671107
edu_career_140671107_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140671107
edu_career_140671107_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140671107
edu_career_140671107_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140671107
edu_career_140671107_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140671107
edu_career_140671115_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140671115
edu_career_140671115_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140671115
edu_career_140674614_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140674614
edu_career_140674614_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140674614
edu_career_140674622_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140674622
edu_career_140674622_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140674622
edu_career_140675850_342025,342025,Contabilidad,al_hr_pe.edu_inst_140675850
edu_career_140675850_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140675850
edu_career_140675850_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140675850
edu_career_140675850_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140675850
edu_career_140675850_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140675850
edu_career_140675868_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140675868
edu_career_140675868_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140675868
edu_career_140675868_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140675868
edu_career_140675868_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140675868
edu_career_140675868_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140675868
edu_career_140675868_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_140675868
edu_career_140675868_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_140675868
edu_career_140678425_342025,342025,Contabilidad,al_hr_pe.edu_inst_140678425
edu_career_140678425_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140678425
edu_career_140678425_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140678425
edu_career_140678425_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140678425
edu_career_140678433_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140678433
edu_career_140678433_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140678433
edu_career_140678433_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140678433
edu_career_140679779_342025,342025,Contabilidad,al_hr_pe.edu_inst_140679779
edu_career_140679779_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140679779
edu_career_140679779_526155,526155,Mecánica Agrícola,al_hr_pe.edu_inst_140679779
edu_career_140679779_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140679779
edu_career_140679779_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140679779
edu_career_140679779_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140679779
edu_career_140680769_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_140680769
edu_career_140680769_342025,342025,Contabilidad,al_hr_pe.edu_inst_140680769
edu_career_140680769_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140680769
edu_career_140680769_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140680769
edu_career_140680769_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140680769
edu_career_140680959_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140680959
edu_career_140680959_342025,342025,Contabilidad,al_hr_pe.edu_inst_140680959
edu_career_140680959_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140680959
edu_career_140680959_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140680959
edu_career_140680959_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_140680959
edu_career_140680959_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140680959
edu_career_140680959_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140680959
edu_career_140680959_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140680959
edu_career_140680959_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140680959
edu_career_140681601_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140681601
edu_career_140681619_342025,342025,Contabilidad,al_hr_pe.edu_inst_140681619
edu_career_140681619_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140681619
edu_career_140684092_332025,332025,Administración De Empresas Turísticas Y Hoteleras,al_hr_pe.edu_inst_140684092
edu_career_140684092_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140684092
edu_career_140684092_342025,342025,Contabilidad,al_hr_pe.edu_inst_140684092
edu_career_140684092_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140684092
edu_career_140684092_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140684092
edu_career_140684092_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140684092
edu_career_140684092_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140684092
edu_career_140684092_716015,716015,Farmacia,al_hr_pe.edu_inst_140684092
edu_career_140684092_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_140684092
edu_career_140684654_342025,342025,Contabilidad,al_hr_pe.edu_inst_140684654
edu_career_140684654_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140684654
edu_career_140684654_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140684654
edu_career_140684654_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_140684654
edu_career_140684654_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140684654
edu_career_140688051_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140688051
edu_career_140688051_342025,342025,Contabilidad,al_hr_pe.edu_inst_140688051
edu_career_140688051_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140688051
edu_career_140688051_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140688051
edu_career_140688051_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140688051
edu_career_140688051_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140688051
edu_career_140688051_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140688051
edu_career_140690545_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140690545
edu_career_140690545_527055,527055,Metalurgia,al_hr_pe.edu_inst_140690545
edu_career_140690545_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140690545
edu_career_140690545_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140690545
edu_career_140690966_342025,342025,Contabilidad,al_hr_pe.edu_inst_140690966
edu_career_140690966_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140690966
edu_career_140690966_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140690966
edu_career_140690966_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140690966
edu_career_140691691_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140691691
edu_career_140691691_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140691691
edu_career_140691691_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140691691
edu_career_140695429_332065,332065,Administración De Servicios De Hostelería,al_hr_pe.edu_inst_140695429
edu_career_140695429_342025,342025,Contabilidad,al_hr_pe.edu_inst_140695429
edu_career_140695429_422025,422025,Química Industrial,al_hr_pe.edu_inst_140695429
edu_career_140695429_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140695429
edu_career_140695429_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140695429
edu_career_140695429_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_140695429
edu_career_140695429_526085,526085,Mantenimiento De Maquinaria Pesada,al_hr_pe.edu_inst_140695429
edu_career_140695429_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140695429
edu_career_140695429_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140695429
edu_career_140695429_527055,527055,Metalurgia,al_hr_pe.edu_inst_140695429
edu_career_140695429_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140695429
edu_career_140696039_342025,342025,Contabilidad,al_hr_pe.edu_inst_140696039
edu_career_140696039_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140696039
edu_career_140696039_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140696039
edu_career_140696039_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140696039
edu_career_140696047_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_140696047
edu_career_140696047_342025,342025,Contabilidad,al_hr_pe.edu_inst_140696047
edu_career_140696047_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140696047
edu_career_140696047_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140696047
edu_career_140696047_716015,716015,Farmacia,al_hr_pe.edu_inst_140696047
edu_career_140697268_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140697268
edu_career_140697268_422015,422015,Análisis Químico,al_hr_pe.edu_inst_140697268
edu_career_140697268_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140697268
edu_career_140697268_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140697268
edu_career_140697268_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_140697268
edu_career_140697268_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140697268
edu_career_140697268_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140697268
edu_career_140697268_527055,527055,Metalurgia,al_hr_pe.edu_inst_140697268
edu_career_140697276_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140697276
edu_career_140697276_342025,342025,Contabilidad,al_hr_pe.edu_inst_140697276
edu_career_140697276_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140697276
edu_career_140697276_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140697276
edu_career_140697276_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140697276
edu_career_140697722_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140697722
edu_career_140697722_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140697722
edu_career_140697722_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140697722
edu_career_140697722_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_140697722
edu_career_140697722_716015,716015,Farmacia,al_hr_pe.edu_inst_140697722
edu_career_140697979_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140697979
edu_career_140697979_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140697979
edu_career_140697979_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140697979
edu_career_140697979_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140697979
edu_career_140697979_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140697979
edu_career_140698167_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140698167
edu_career_140698167_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140698167
edu_career_140698167_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140698167
edu_career_140698167_713015,713015,Prótesis Dental,al_hr_pe.edu_inst_140698167
edu_career_140698167_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140698167
edu_career_140705012_331095,331095,Administración De Empresas,al_hr_pe.edu_inst_140705012
edu_career_140705012_342025,342025,Contabilidad,al_hr_pe.edu_inst_140705012
edu_career_140705012_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140705012
edu_career_140705012_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140705012
edu_career_140705012_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_140705012
edu_career_140705012_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140705012
edu_career_140705012_526185,526185,Mecánica De Producción,al_hr_pe.edu_inst_140705012
edu_career_140705012_531025,531025,Construcción Civil,al_hr_pe.edu_inst_140705012
edu_career_140713305_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140713305
edu_career_140713305_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140713305
edu_career_140713305_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140713305
edu_career_140713305_715015,715015,Fisioterapia Y Rehabilitación,al_hr_pe.edu_inst_140713305
edu_career_140713339_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140713339
edu_career_140713339_524035,524035,Electrotécnia Industrial,al_hr_pe.edu_inst_140713339
edu_career_140713339_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140713339
edu_career_140713339_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_140713339
edu_career_140714451_342025,342025,Contabilidad,al_hr_pe.edu_inst_140714451
edu_career_140714451_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140714451
edu_career_140714451_526165,526165,Mecánica Automotriz,al_hr_pe.edu_inst_140714451
edu_career_140714451_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140714451
edu_career_140714451_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_140714451
edu_career_140716779_342025,342025,Contabilidad,al_hr_pe.edu_inst_140716779
edu_career_140716779_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140716779
edu_career_140716779_522025,522025,Industrias Alimentarias,al_hr_pe.edu_inst_140716779
edu_career_140716779_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140716779
edu_career_140716779_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140716779
edu_career_140719674_335015,335015,Administración De Negocios Internacionales,al_hr_pe.edu_inst_140719674
edu_career_140719674_342025,342025,Contabilidad,al_hr_pe.edu_inst_140719674
edu_career_140719674_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140719674
edu_career_140719674_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140719674
edu_career_140719674_715025,715025,Laboratorio Clínico,al_hr_pe.edu_inst_140719674
edu_career_140719807_342025,342025,Contabilidad,al_hr_pe.edu_inst_140719807
edu_career_140719807_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140719807
edu_career_140719807_525065,525065,Electrónica Industrial,al_hr_pe.edu_inst_140719807
edu_career_140719807_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140719807
edu_career_140721688_337025,337025,Secretariado Ejecutivo,al_hr_pe.edu_inst_140721688
edu_career_140721688_342025,342025,Contabilidad,al_hr_pe.edu_inst_140721688
edu_career_140721688_441095,441095,Computación E Informática,al_hr_pe.edu_inst_140721688
edu_career_140721688_611115,611115,Producción Agropecuaria,al_hr_pe.edu_inst_140721688
edu_career_140721688_714035,714035,Enfermería Técnica,al_hr_pe.edu_inst_140721688
edu_career_140721688_811055,811055,Guía Oficial De Turismo,al_hr_pe.edu_inst_140721688
