id,code,name,for_executive,for_employee,for_worker
occupation_864007,864007,Carpintero-Armador De Embarcaciones,True,True,True
occupation_864008,864008,Carpintero Naval O Calafatero,True,True,True
occupation_864009,864009,Carpintero De Rivera,True,True,True
occupation_864010,864010,Carpintero De Puerta Y Ventanas,True,True,True
occupation_864011,864011,Colocador De Parquet,True,True,True
occupation_864012,864012,Entarugador De Pavimentos,True,True,True
occupation_864013,864013,"Montador De Ebanisteria, Edificacion",True,True,True
occupation_864014,864014,"Parquetero, Coloca Pisos De Parquet",True,True,True
occupation_864015,864015,Portaventanero,True,True,True
occupation_865001,865001,Decorador En Yeso Fibroso,True,True,True
occupation_865002,865002,Enlistonador,True,True,True
occupation_865003,865003,"Enlucidor En Yeso, En General",True,True,True
occupation_865004,865004,"Escayolista-Decorador, Escayolista",True,True,True
occupation_865005,865005,"Estuquista-Decorador,Escoyolista",True,True,True
occupation_865006,865006,Listonero,True,True,True
occupation_865007,865007,Revocador,True,True,True
occupation_865008,865008,Yesero En General,True,True,True
occupation_867001,867001,Cristalero De Edificio,True,True,True
occupation_867002,867002,Cristalero De Claroboyas,True,True,True
occupation_867003,867003,Colocador De Vidrios En Ventanas,True,True,True
occupation_867004,867004,Colocador De Lunas De Vehiculos,True,True,True
occupation_867005,867005,"Vidriero, Colocador De Vidrios",True,True,True
occupation_868001,868001,"Asfalto, Grano De Arena Y Materiales Similares",True,True,True
occupation_868004,868004,Colocador De Baldosas Sinteticas,True,True,True
occupation_868005,868005,Colocador De Caðerias Principales De Agua,True,True,True
occupation_868006,868006,Colocador De Cables Gruesos Subterraneos,True,True,True
occupation_868007,868007,"Colocador De Tubos, Conducciones",True,True,True
occupation_868008,868008,Constructor De Canalizacion Por Tubos,True,True,True
occupation_868010,868010,Montador De Andamios,True,True,True
occupation_868011,868011,Montador De Elementos Prefabric.De La Edificac.,True,True,True
